"id","district","sch","exp_group","poverty_school","s3","s3npr","f3","f3npr","grade_fall2013","many13","s13_10","s13_11","s13_12","often13","family13","s13_15","s13_16","ethnicity_new","frl_new","lep_new","gender_new","s4","s4npr","tri14","teach","f4","many14","often14","s14_6","s14_7","s14_8","s14_9","s14_10","s14_11","family14","s14_13","s14_14","s14_15"
"DU-0885","DU","320315 ","Control (Math)",2,165,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0886","DU","320315 ","Control (Math)",2,184,48,181,33,4,4,2,3,1,4,3,2,2,"Other",1,0,1,197,45,0,"800335",219,5,3,3,2,3,1,2,3,1,2,3,1
"DU-0887","DU","320315 ","Control (Math)",2,184,48,199,60,4,4,1,1,2,2,3,1,1,"Black",1,0,1,184,28,0,"800332",208,3,3,4,3,2,4,3,2,3,4,3,2
"DU-0888","DU","320315 ","READS         ",2,173,29,195,55,4,3,2,6,1,3,1,1,1,"Black",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0889","DU","320315 ","READS         ",2,168,23,217,81,4,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0891","DU","320315 ","READS         ",2,160,13,148,3,4,11,6,1,1,2,1,4,1,"Hispanic",1,1,2,NA,NA,NA,"800060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0892","DU","320315 ","READS         ",2,214,84,203,66,4,7,6,3,2,3,3,NA,4,"Hispanic",1,0,2,224,76,0,"800060",251,7,3,4,3,2,2,2,3,1,1,1,1
"DU-0893","DU","320315 ","Control (Math)",2,179,39,165,14,4,2,1,6,1,1,2,4,2,"Black",0,0,2,190,35,0,"800332",185,3,2,3,2,2,1,1,2,1,4,1,1
"DU-0896","DU","320315 ","READS         ",2,150,5,148,3,NA,1,6,4,1,4,4,4,4,"Hispanic",0,0,1,NA,NA,0,"800060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0901","DU","320315 ","READS         ",2,214,84,230,90,4,11,NA,1,1,4,1,1,1,"Black",0,0,1,230,81,4,"800060",232,7,3,6,2,1,3,4,5,3,2,1,1
"DU-0902","DU","320315 ","Control (Math)",2,210,81,207,71,4,8,1,3,3,3,2,4,3,"Other",0,0,2,237,86,7,"800332",251,NA,NA,NA,NA,NA,3,3,3,1,4,1,1
"DU-0904","DU","320315 ","READS         ",2,160,13,163,13,4,6,6,6,1,4,1,1,3,"Black",1,0,2,172,15,7,"800060",160,6,2,6,2,4,5,4,3,3,4,3,4
"DU-0905","DU","320315 ","READS         ",2,153,7,148,3,4,6,4,6,3,2,3,4,3,"Black",1,0,2,162,7,2,"800060",158,4,3,3,3,2,3,2,2,3,2,3,2
"DU-0906","DU","320315 ","Control (Math)",2,165,19,160,10,4,5,1,3,2,3,1,4,1,"Hispanic",1,0,2,NA,NA,NA,"800335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0907","DU","320315 ","Control (Math)",2,179,39,148,3,4,1,1,1,1,1,1,1,1,"Black",1,0,2,162,7,0,"800335",194,1,1,1,1,1,1,1,1,1,1,1,1
"DU-0910","DU","320315 ","READS         ",2,153,7,NA,NA,4,1,1,3,1,4,1,2,3,"Black",1,0,2,NA,NA,2,"800060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0911","DU","320315 ","READS         ",2,160,13,151,4,4,11,6,4,6,4,4,3,2,"Black",1,0,1,165,9,6,"800060",211,11,5,6,4,1,2,1,5,4,4,4,3
"DU-0914","DU","320315 ","Control (Math)",2,198,69,163,13,4,3,1,2,1,1,2,3,1,"Black",1,0,2,200,50,0,"800335",201,5,2,2,2,2,2,2,2,1,1,1,1
"DU-0915","DU","320315 ","Control (Math)",2,156,9,148,3,4,1,1,NA,1,1,1,3,1,"Black",0,0,2,162,7,0,"800335",148,2,1,2,1,2,1,2,3,2,1,3,1
"DU-0916","DU","320315 ","Control (Math)",2,205,76,207,71,4,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0918","DU","320315 ","READS         ",2,184,48,203,66,4,NA,NA,NA,NA,NA,NA,NA,NA,"Hispanic",1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0919","DU","320315 ","READS         ",2,173,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hispanic",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0922","DU","320315 ","Control (Math)",2,153,7,154,6,4,6,2,2,4,1,3,1,2,"Black",1,0,1,165,9,0,"800332",178,7,3,5,3,3,4,2,2,4,3,2,2
"DU-0923","DU","320315 ","Control (Math)",2,170,25,138,1,4,1,2,3,1,2,1,4,1,"Black",1,0,1,149,1,7,"800335",171,3,4,3,5,3,3,3,3,3,4,3,2
"DU-0924","DU","320315 ","READS         ",2,195,65,199,60,4,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0925","DU","320315 ","READS         ",2,151,15,150,10,3,11,NA,6,3,4,1,3,4,"Hispanic",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0927","DU","320315 ","Control (Math)",2,192,86,214,94,3,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0928","DU","320315 ","READS         ",2,162,36,NA,NA,3,6,3,3,2,4,2,3,2,"Black",1,0,2,183,46,0,"800321",181,3,3,3,3,3,2,3,2,2,3,2,4
"DU-0929","DU","320315 ","Control (Math)",2,165,43,173,44,3,4,1,1,1,4,3,4,4,"Black",1,0,1,186,52,5,"800431",181,3,3,3,3,3,1,2,4,3,4,3,3
"DU-0930","DU","320315 ","Control (Math)",2,156,24,170,39,3,5,3,4,1,3,3,3,2,"White",1,0,2,183,46,0,"800431",178,4,4,5,4,3,3,3,1,1,1,1,1
"DU-0932","DU","320315 ","READS         ",2,137,2,144,4,3,1,1,NA,NA,1,1,1,1,"Black",1,0,2,150,5,0,"800321",142,11,4,6,1,1,1,1,2,4,4,1,4
"DU-0933","DU","320310 ","Control (Math)",2,137,2,NA,NA,3,NA,1,2,1,1,1,2,2,"Black",1,0,2,143,1,0,"800329",157,9,3,4,2,3,2,3,2,2,3,3,3
"DU-0935","DU","320315 ","READS         ",2,NA,NA,145,5,3,11,1,3,6,4,3,2,1,"Black",1,0,2,150,5,4,"800321",157,9,4,4,3,2,3,4,2,2,2,2,4
"DU-0936","DU","320315 ","Control (Math)",2,139,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0938","DU","320315 ","READS         ",2,150,13,152,12,3,3,5,2,1,2,4,3,1,"Black",0,0,2,150,5,7,"800321",154,3,4,4,1,4,1,1,2,1,3,4,4
"DU-0939","DU","320315 ","READS         ",2,NA,NA,180,58,3,5,2,1,1,1,1,3,1,"Black",0,0,2,186,52,0,"800321",173,6,3,3,2,3,1,1,3,2,3,1,1
"DU-0940","DU","320315 ","Control (Math)",2,153,18,153,13,3,4,3,3,3,4,2,4,1,"Hispanic",1,1,1,146,3,1,"800431",160,NA,4,4,5,4,5,4,2,4,4,3,4
"DU-0941","DU","320315 ","Control (Math)",2,212,96,214,94,3,11,1,2,1,3,3,4,1,"Other",0,0,1,219,88,0,"800431",247,9,3,4,4,2,3,4,5,3,4,1,2
"DU-0942","DU","320315 ","READS         ",2,154,20,166,32,3,7,6,6,6,4,4,4,3,"Black",1,0,2,181,43,8,"800250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0945","DU","320315 ","Control (Math)",2,158,28,157,18,3,1,1,1,1,2,3,1,4,"Black",1,0,2,165,19,3,"800250",183,6,4,6,1,2,1,4,3,1,4,1,1
"DU-0947","DU","320315 ","READS         ",2,151,15,150,10,3,1,6,6,1,1,4,4,3,"Black",1,0,1,173,29,0,"800321",170,11,4,6,1,3,4,3,5,4,4,3,4
"DU-0948","DU","320315 ","Control (Math)",2,147,10,140,2,3,11,4,6,2,1,1,4,1,"Hispanic",1,1,1,160,13,7,"800250",160,6,4,5,5,3,4,3,3,3,2,1,4
"DU-0952","DU","320315 ","READS         ",2,168,23,154,6,4,4,6,5,6,1,3,3,3,"Other",1,0,2,152,2,0,"800060",158,10,4,3,3,2,5,1,5,4,1,2,1
"DU-0954","DU","320315 ","READS         ",2,153,7,148,3,4,NA,4,NA,NA,3,2,3,2,"Hispanic",1,1,2,193,39,0,"800335",145,5,3,5,NA,3,1,3,2,2,3,2,2
"DU-0958","DU","320315 ","Control (Math)",2,226,92,238,94,4,7,1,3,1,4,2,3,2,"Black",1,0,2,246,92,0,"800244",232,9,5,2,5,3,5,5,5,3,3,3,2
"DU-0959","DU","320315 ","Control (Math)",2,NA,NA,178,29,4,1,1,1,1,1,1,1,1,"Black",1,0,2,157,5,0,"800335",168,2,1,2,1,3,3,3,1,3,3,3,3
"DU-0960","DU","320315 ","READS         ",2,146,3,148,3,3,NA,5,NA,3,2,4,3,1,"Black",1,0,1,150,5,0,"800250",163,4,4,4,5,4,4,5,2,4,4,4,4
"DU-0961","DU","320315 ","Control (Math)",2,195,65,217,81,4,9,1,3,1,3,1,2,1,"Black",0,0,2,208,61,0,"800332",219,11,4,2,4,2,4,4,4,2,2,1,2
"DU-0962","DU","320315 ","READS         ",2,188,55,223,86,4,7,2,1,6,1,1,1,1,"Black",1,0,1,214,67,5,"800335",241,2,2,6,1,1,1,1,1,NA,NA,NA,NA
"DU-0963","DU","320315 ","READS         ",2,160,13,157,8,4,6,6,1,1,4,2,2,2,"Black",1,0,2,154,3,0,"800060",150,11,3,6,3,4,5,3,1,4,4,4,4
"DU-0964","DU","320315 ","Control (Math)",2,192,61,181,33,4,1,NA,2,2,1,1,3,3,"Black",1,0,1,178,22,8,"800335",211,6,3,6,3,2,2,2,3,2,4,2,3
"DU-0965","DU","320315 ","Control (Math)",2,188,55,168,17,4,10,1,6,4,3,1,3,1,"Black",1,0,1,200,50,4,"800332",194,3,4,5,3,NA,1,2,1,1,4,1,1
"DU-0968","DU","320315 ","Control (Math)",2,188,55,183,36,4,7,1,2,1,3,3,3,3,"Black",1,0,1,172,15,1,"800335",215,2,1,2,1,1,1,2,3,1,2,1,1
"DU-0971","DU","320315 ","READS         ",2,186,52,189,45,4,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0974","DU","320315 ","Control (Math)",2,158,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"White",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0981","DU","320315 ","READS         ",2,143,6,139,2,2,11,6,6,1,4,4,4,4,"Other",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0982","DU","320315 ","Control (Math)",2,NA,NA,136,1,2,6,2,1,2,4,4,1,4,"Black",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0983","DU","320315 ","Control (Math)",2,162,36,184,65,3,11,5,6,3,4,2,4,1,"Hispanic",1,0,1,179,39,0,"800431",178,10,4,4,4,4,4,3,4,4,2,1,2
"DU-0985","DU","320315 ","Control (Math)",2,162,36,157,18,3,1,1,1,1,1,1,4,1,"Black",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0986","DU","320315 ","READS         ",2,144,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0987","DU","320315 ","Control (Math)",2,168,50,170,39,3,8,2,4,6,NA,2,4,2,"Black",1,0,2,183,46,9,"800431",185,10,4,6,3,3,4,3,4,2,4,4,3
"DU-0989","DU","320315 ","READS         ",2,168,50,155,15,3,11,6,6,6,4,4,1,1,"Black",1,0,1,170,25,0,"800321",181,11,3,6,5,4,2,4,5,1,1,1,4
"DU-0990","DU","320315 ","READS         ",2,160,32,158,20,3,4,5,3,2,4,2,1,3,"Black",1,0,2,192,61,1,"800661",192,3,4,6,4,4,5,5,3,3,3,1,1
"DU-0991","DU","320315 ","Control (Math)",2,192,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",0,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0992","DU","320315 ","READS         ",2,156,24,161,24,3,3,3,2,2,1,3,4,2,"Black",1,0,1,143,1,0,"800321",142,2,2,2,2,2,2,1,1,3,4,4,3
"DU-0994","DU","320315 ","READS         ",2,162,36,163,28,3,9,6,5,3,1,3,3,1,"Black",1,0,1,198,69,4,"800321",185,6,3,5,3,3,4,5,2,4,4,3,4
"DU-0995","DU","320315 ","Control (Math)",2,157,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0997","DU","320315 ","Control (Math)",2,137,2,166,32,3,2,6,3,2,4,4,3,1,"Black",1,0,2,146,3,10,"800431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0998","DU","320315 ","READS         ",2,132,1,143,4,3,11,6,1,2,4,1,4,4,"Black",1,0,1,NA,NA,NA,"800321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-0999","DU","320315 ","Control (Math)",2,165,43,176,50,3,1,1,1,1,3,4,3,4,"Black",1,0,2,186,52,0,"800431",165,3,1,1,1,1,4,5,1,NA,1,1,1
"DU-1000","DU","320344 ","READS         ",2,165,19,154,6,4,5,5,2,4,3,3,4,4,"Hispanic",1,1,2,165,9,0,"800174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1001","DU","320344 ","Control (Math)",2,150,5,168,17,4,1,1,NA,1,1,4,1,2,"Black",0,0,1,NA,NA,NA,"800254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1002","DU","320344 ","READS         ",2,150,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1003","DU","320344 ","READS         ",2,136,1,176,26,4,8,5,1,1,4,4,4,3,"Black",1,0,2,152,2,10,"800174",163,3,4,6,1,4,1,1,3,1,3,3,3
"DU-1004","DU","320344 ","Control (Math)",2,160,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hispanic",1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1005","DU","320344 ","READS         ",2,143,1,145,1,4,5,5,2,1,4,1,4,1,"Hispanic",1,1,2,159,6,0,"800174",163,2,5,2,2,5,3,4,4,1,2,1,1
"DU-1006","DU","320344 ","Control (Math)",2,150,5,154,6,4,6,6,3,2,4,3,4,3,"Black",1,0,1,162,7,0,"800254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1007","DU","320344 ","Control (Math)",2,168,23,183,36,4,11,6,4,5,4,3,4,2,"Black",1,0,1,190,35,4,"800254",191,6,3,4,2,2,4,2,3,2,2,1,2
"DU-1008","DU","320344 ","READS         ",2,205,76,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Black",0,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1009","DU","320344 ","Control (Math)",2,179,39,199,60,4,11,5,6,6,4,3,1,1,"Black",0,0,2,190,35,0,"800254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1010","DU","320344 ","READS         ",2,181,43,185,39,4,6,6,5,2,4,4,4,4,"Hispanic",1,1,2,190,35,0,"800174",183,10,2,3,2,2,3,2,3,2,4,4,2
"DU-1011","DU","320344 ","Control (Math)",2,177,36,178,29,4,10,5,1,3,3,2,4,2,"Hispanic",1,1,1,187,32,0,"800254",204,5,3,1,4,2,3,3,3,1,3,1,1
"DU-1012","DU","320344 ","READS         ",2,181,43,178,29,4,1,3,1,1,3,2,4,3,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1013","DU","320344 ","Control (Math)",2,170,25,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Hispanic",1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1014","DU","320344 ","Control (Math)",2,192,61,192,50,4,8,1,6,3,3,1,3,2,"Hispanic",1,0,2,200,50,0,"800254",198,3,3,3,4,3,1,3,2,2,2,1,2
"DU-1015","DU","320344 ","READS         ",2,198,69,217,81,4,5,6,3,3,4,3,4,3,"Black",1,0,1,224,76,5,"800174",219,4,4,4,3,3,3,4,3,3,4,4,3
"DU-1016","DU","320344 ","Control (Math)",2,181,43,189,45,4,11,1,5,6,4,3,4,3,"Black",1,0,1,205,57,0,"800254",180,9,5,3,4,3,4,4,2,4,1,3,3
"DU-1017","DU","320344 ","Control (Math)",2,201,72,189,45,4,8,6,6,6,3,4,4,3,"Black",1,0,1,200,50,2,"800254",196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1018","DU","320344 ","READS         ",2,165,19,151,4,4,3,5,6,4,1,2,4,4,"Black",1,0,2,172,15,0,"800283",191,10,4,6,4,3,4,1,5,2,2,4,3
"DU-1021","DU","320344 ","READS         ",2,210,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black",0,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1022","DU","320344 ","Control (Math)",2,156,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1023","DU","320344 ","READS         ",2,219,88,247,97,4,7,5,3,1,4,3,4,3,"Hispanic",1,0,1,220,73,2,"800174",251,4,3,3,1,1,4,4,3,1,4,1,2
"DU-1024","DU","320344 ","Control (Math)",2,143,6,NA,NA,3,6,2,1,1,4,3,1,1,"Black",1,0,1,160,13,0,"800197",165,6,4,6,4,4,4,3,4,3,2,4,3
"DU-1025","DU","320344 ","Control (Math)",2,184,77,184,65,3,6,2,3,1,4,4,4,4,"Black",1,0,2,205,76,0,"800197",212,NA,NA,NA,NA,NA,5,5,5,4,3,3,3
"DU-1027","DU","320344 ","Control (Math)",2,158,28,158,20,3,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1028","DU","320344 ","READS         ",2,143,6,NA,NA,3,NA,2,1,1,NA,3,1,1,"Hispanic",1,1,2,146,3,4,"800498",151,4,5,3,5,5,4,3,2,3,3,3,3
"DU-1029","DU","320344 ","READS         ",2,134,1,145,5,3,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1030","DU","320344 ","Control (Math)",2,143,6,NA,NA,3,11,6,3,4,4,4,4,4,"Black",1,0,1,150,5,0,"800498",178,4,2,6,2,2,2,2,1,1,4,1,1
"DU-1032","DU","320344 ","READS         ",2,150,13,NA,NA,3,11,6,1,1,4,2,4,1,"Black",1,0,2,170,25,10,"800498",173,10,4,6,3,4,5,4,3,3,2,3,4
"DU-1033","DU","320344 ","Control (Math)",2,174,62,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1034","DU","320344 ","READS         ",2,153,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1035","DU","320344 ","READS         ",2,154,20,158,20,3,10,6,1,1,4,4,4,4,"Hispanic",1,0,2,170,25,0,"800498",178,7,4,4,4,4,4,4,2,4,4,4,4
"DU-1036","DU","320344 ","READS         ",2,171,56,173,44,3,7,4,2,6,4,2,4,4,"Black",1,0,1,210,81,0,"800498",192,3,3,3,3,4,2,3,4,1,4,1,3
"DU-1038","DU","320344 ","Control (Math)",2,165,43,159,21,3,2,1,2,1,4,1,4,NA,"Black",1,0,1,173,29,8,"800197",168,6,4,6,3,4,4,4,4,4,4,3,4
"DU-1040","DU","320344 ","READS         ",2,160,32,NA,NA,3,11,NA,4,4,4,4,4,3,"Hispanic",1,1,1,170,25,0,"800498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1041","DU","320344 ","Control (Math)",2,149,12,149,9,3,1,1,1,1,1,1,1,1,"Black",1,0,2,160,13,0,"800197",157,5,4,6,5,3,3,4,1,4,2,1,4
"DU-1042","DU","320344 ","Control (Math)",2,179,70,NA,NA,3,4,3,6,6,4,4,1,1,"Black",0,0,1,183,46,0,"800498",187,5,4,4,3,3,4,4,3,2,2,1,1
"DU-1043","DU","320344 ","Control (Math)",2,154,20,157,18,3,11,6,6,2,4,3,4,3,"Hispanic",1,0,1,168,23,3,"800572",199,9,4,6,4,4,3,4,1,3,4,1,3
"DU-1044","DU","320344 ","Control (Math)",2,148,11,155,15,3,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1045","DU","320344 ","Control (Math)",2,171,56,NA,NA,3,3,NA,2,2,4,1,4,1,"Hispanic",1,1,1,186,52,4,"800197",154,4,4,3,4,4,4,5,2,4,4,4,4
"DU-1046","DU","320344 ","READS         ",2,158,28,150,10,3,6,6,5,5,4,4,3,3,"Black",1,0,1,165,19,2,"800498",NA,11,4,6,2,3,2,4,NA,NA,NA,NA,4
"DU-1047","DU","320344 ","Control (Math)",2,156,24,NA,NA,3,11,6,6,6,4,4,1,1,"Hispanic",1,0,1,160,13,0,"800197",176,NA,4,NA,2,4,5,4,4,4,4,4,3
"DU-1048","DU","320344 ","READS         ",2,192,86,184,65,3,2,NA,2,6,3,2,3,4,"Black",1,0,1,190,58,0,"800498",185,3,4,NA,3,2,1,3,2,2,2,1,2
"DU-1049","DU","320344 ","READS         ",2,158,28,159,21,3,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1050","DU","320344 ","Control (Math)",2,174,62,180,58,3,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1051","DU","320344 ","READS         ",2,171,56,166,32,3,4,3,1,2,2,2,1,1,"Black",1,0,1,181,43,0,"800498",195,4,2,2,2,1,2,1,1,2,2,1,1
"DU-1052","DU","320344 ","READS         ",2,154,20,150,10,3,11,6,6,6,1,4,4,4,"Hispanic",1,1,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1055","DU","320344 ","Control (Math)",2,165,43,NA,NA,3,6,6,3,6,4,2,4,3,"Black",1,0,2,175,33,0,"800197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1056","DU","320344 ","READS         ",2,157,26,NA,NA,3,11,6,6,6,4,4,4,3,"Black",1,0,1,163,17,0,"800498",176,4,3,5,4,5,3,3,4,4,3,3,4
"DU-1057","DU","320344 ","READS         ",2,158,28,NA,NA,3,2,3,1,1,4,4,4,4,"Hispanic",1,1,2,175,33,3,"800498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1058","DU","320344 ","READS         ",2,158,28,180,58,3,4,3,1,1,3,3,3,3,"Black",1,0,2,184,48,2,"800498",183,2,1,2,4,4,4,2,2,1,2,1,1
"DU-1059","DU","320344 ","READS         ",2,158,28,180,58,3,3,3,1,6,4,2,1,4,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1060","DU","320344 ","Control (Math)",2,139,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1061","DU","320344 ","Control (Math)",2,160,32,163,28,3,6,5,6,4,2,3,4,4,"Black",1,0,1,195,65,0,"800197",173,3,5,3,5,5,5,5,3,3,4,4,4
"DU-1062","DU","320344 ","Control (Math)",2,147,10,163,28,3,11,1,2,6,4,1,1,1,"Black",1,0,1,165,19,0,"800197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1063","DU","320344 ","Control (Math)",2,144,7,NA,NA,3,5,1,5,4,3,4,3,4,"Black",1,0,1,163,17,0,"800197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1064","DU","320344 ","Control (Math)",2,157,26,149,9,3,1,1,1,1,1,1,1,1,"Black",0,0,1,179,39,0,"800197",168,1,NA,1,NA,NA,NA,NA,NA,1,4,NA,NA
"DU-1065","DU","320344 ","READS         ",2,174,62,184,65,3,11,6,6,6,4,4,4,1,"Black",0,0,1,192,61,5,"800498",183,8,3,6,4,4,5,2,4,3,4,1,4
"DU-1066","DU","320344 ","Control (Math)",2,174,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU-1067","DU","320344 ","READS         ",2,NA,NA,197,82,3,2,1,1,1,2,1,1,1,"Black",1,0,1,190,58,0,"800498",212,2,1,2,1,1,2,2,1,1,3,3,3
"DU-1068","DU","320344 ","READS         ",2,202,92,NA,NA,3,4,3,2,1,1,1,1,1,"Black",1,0,2,195,65,0,"800498",189,10,4,6,4,3,3,4,3,NA,3,4,3
"DU-1069","DU","320344 ","Control (Math)",2,171,56,170,39,3,11,4,6,3,2,3,1,2,"Black",1,0,1,170,25,2,"800197",165,NA,2,NA,2,1,2,1,2,1,4,2,2
